client_id,path,sentence,age,gender,variant,locale,assigned_accent,annotated_accent,annotated_accent_agreement,assigned_gender,source_dataset,source_file,label,split,cv_split,train_shard
7f1195d008f6d8cd8c036f1aaf607ae4bd0106a187a5ae712342c059ab6a97caa1c05ad7667f90aaf99620933c2d7689860c0adb8b7d7b8a67b57a5fe152c20d,common_voice_ca_17536879.mp3,Comptar amb un informe socioeconòmic que acrediti la situació de vulnerabilitat de la unitat de convivència.,fourties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_4.tar
8d0c6ba48b4f6c20e34516195fde472f21893a489802d6201a93e7588f1dfcc132066f4cf4f773e8d5958556615aaddfdfd0206d2ff0d58f974d8b9e4be2c9c2,common_voice_ca_32482119.mp3,Demà passat en Roc vol anar a la biblioteca.,twenties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,calibration,train,audio/ca/train/ca_train_5.tar
8d0c6ba48b4f6c20e34516195fde472f21893a489802d6201a93e7588f1dfcc132066f4cf4f773e8d5958556615aaddfdfd0206d2ff0d58f974d8b9e4be2c9c2,common_voice_ca_32502099.mp3,Dimecres en Guim i na Frida van a Albuixec.,twenties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,calibration,train,audio/ca/train/ca_train_5.tar
b96765c69abf2520634f4bfda9efea33bc0f8ce912e5c0ada78a690ff39fd1bad17a9e1168a5a1892f83481e0a4e56b57af7fd183901437361ee109dcc158f8f,common_voice_ca_30789413.mp3,"Els adversaris reals, en contraposició als idealitzats, es coneixen com a ""atacants"".",,,,ca,central,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_0.tar
ce5f045086ae3d02f9b73de422a26c92c84d8497a5c3bb5a21a7f8c3606599bd29271305afd3348c3f6aee377f48daf639cbd20b3ed986f783995211a3f5c530,common_voice_ca_30776426.mp3,"Va heretar d""ell els coneixements astronòmics i la passió per l""escriptura.",sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
ce5f045086ae3d02f9b73de422a26c92c84d8497a5c3bb5a21a7f8c3606599bd29271305afd3348c3f6aee377f48daf639cbd20b3ed986f783995211a3f5c530,common_voice_ca_30776573.mp3,Podria haver sabut que ningú no em volia realment.,sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
ce5f045086ae3d02f9b73de422a26c92c84d8497a5c3bb5a21a7f8c3606599bd29271305afd3348c3f6aee377f48daf639cbd20b3ed986f783995211a3f5c530,common_voice_ca_30776575.mp3,Què hi ha al passatge de Bosch i Labrús número seixanta-set?,sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
ce5f045086ae3d02f9b73de422a26c92c84d8497a5c3bb5a21a7f8c3606599bd29271305afd3348c3f6aee377f48daf639cbd20b3ed986f783995211a3f5c530,common_voice_ca_30776666.mp3,Els relats sobre el que va passar a continuació varien.,sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
ce5f045086ae3d02f9b73de422a26c92c84d8497a5c3bb5a21a7f8c3606599bd29271305afd3348c3f6aee377f48daf639cbd20b3ed986f783995211a3f5c530,common_voice_ca_30776808.mp3,"El llibre s'ha convertit en un videojoc, també escrit per Brookmyre.",sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
ce5f045086ae3d02f9b73de422a26c92c84d8497a5c3bb5a21a7f8c3606599bd29271305afd3348c3f6aee377f48daf639cbd20b3ed986f783995211a3f5c530,common_voice_ca_30776812.mp3,Els enrutadors més grans ara tenen velocitats variables i els bits més grans requereixen una velocitat més lenta.,sixties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
dab5933d9640588d6899583a730cf252aa27430284dd990f63b1c79738fd416717a3d7ee261691a215bdfd26196459b21cf596cb00cd5db5a9fb44de1348b564,common_voice_ca_17508953.mp3,Es va empassar la saliva.,fifties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
dab5933d9640588d6899583a730cf252aa27430284dd990f63b1c79738fd416717a3d7ee261691a215bdfd26196459b21cf596cb00cd5db5a9fb44de1348b564,common_voice_ca_17508964.mp3,No veig res.,fifties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
dab5933d9640588d6899583a730cf252aa27430284dd990f63b1c79738fd416717a3d7ee261691a215bdfd26196459b21cf596cb00cd5db5a9fb44de1348b564,common_voice_ca_17508975.mp3,El segon cop que rebutgi l'oferta en aquestes condicions passarà al darrer lloc de la borsa.,fifties,male_masculine,,ca,central,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,validation,train,audio/ca/train/ca_train_4.tar
effde50148e22f0a5bf33eadbed78cefb762451fe19353ed3fa2d834d8b9692ef6a70f80d87c08117cee151f446be2d2a0e2fdcd204611c83a2d701a832879c2,common_voice_ca_31044231.mp3,Empleats treballant a la caixa en una botiga de queviures,,female_feminine,,ca,central,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_5.tar
effde50148e22f0a5bf33eadbed78cefb762451fe19353ed3fa2d834d8b9692ef6a70f80d87c08117cee151f446be2d2a0e2fdcd204611c83a2d701a832879c2,common_voice_ca_31048062.mp3,"Ernest J. Moniz és el director general, i Joan Rohlfing és la presidenta.",,female_feminine,,ca,central,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,central,train,train,audio/ca/train/ca_train_5.tar
01ec2bedd32c841ddd93670183677ce0c5964c9516beaf52a6b70467370b33b11c8b12ec3313947fbc37b4133dd45a50dc799d65c823c1b318846c6aa15b93c8,common_voice_ca_31089704.mp3,Com ho puc fer per anar al carrer de Boada?,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
01ec2bedd32c841ddd93670183677ce0c5964c9516beaf52a6b70467370b33b11c8b12ec3313947fbc37b4133dd45a50dc799d65c823c1b318846c6aa15b93c8,common_voice_ca_31089844.mp3,"Tanmateix, quan la sèrie va acabar, li va ser impossible de trobar feina.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
01ec2bedd32c841ddd93670183677ce0c5964c9516beaf52a6b70467370b33b11c8b12ec3313947fbc37b4133dd45a50dc799d65c823c1b318846c6aa15b93c8,common_voice_ca_31089934.mp3,L'àlbum només es pot adquirir per Internet.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
0336780475a5c299071b7ee8249d4d4f348cfd9cf41651af74abde09d3b98a702ef33c7b0f7aa6e7ccb3bb0f198c604cd5dfdcb5bdf01bbbe5bad0b699b434ff,common_voice_ca_30846847.mp3,La comunitat es troba a la part nord-oest de la ciutat de Geddes.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,validation,train,audio/ca/train/ca_train_5.tar
31f514f5aac74b6ffd1c48c8729a18e5bf53b7e09ecb2f06f29ac2d4708e73b1f4df61e2ca0a24916d2897268456dd598f2a1f5fcb8fec471082f4f1fb304f86,common_voice_ca_31151336.mp3,Francesc Jubany i Del Castillo va ser un polític nascut a Arenys de Mar.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,calibration,train,audio/ca/train/ca_train_4.tar
31f514f5aac74b6ffd1c48c8729a18e5bf53b7e09ecb2f06f29ac2d4708e73b1f4df61e2ca0a24916d2897268456dd598f2a1f5fcb8fec471082f4f1fb304f86,common_voice_ca_31151344.mp3,Baldomer Lostau i Prats va ser un polític nascut a Barcelona.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,calibration,train,audio/ca/train/ca_train_4.tar
45e8b22a57ebabca15b2f26029334e8aa7238bb53750ee7acfed631e737015b099e15f718e27f74d082c5f51867d3fd4b097e9ee8092a7177e8e88dd0411617e,common_voice_ca_30979167.mp3,La cançó va ser inclosa per The Reign of Kindo en el seu àlbum de debut homònim.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,validation,train,audio/ca/train/ca_train_0.tar
45e8b22a57ebabca15b2f26029334e8aa7238bb53750ee7acfed631e737015b099e15f718e27f74d082c5f51867d3fd4b097e9ee8092a7177e8e88dd0411617e,common_voice_ca_30979169.mp3,El cuiner va amotinar els mariners contra el capità.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,validation,train,audio/ca/train/ca_train_0.tar
4706ba1de4d328dfef254587d0bcef7f0449a4ef927d38f1fce2259319eb9e2bf4a902631b784e04d3f95762e474ff12bcf3473aeccf478314932de33d0b2d1e,common_voice_ca_30842020.mp3,Els metges prescriuen moltes receptes per als pacients,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
499f45ab0b375c2a2b15dcb609719c4d8decb7b32115d8d5982e8aa3f8446f192c53e322e62361161d9726b390ff59e4800efbfdcaa82240602d703efbc0ce21,common_voice_ca_30846505.mp3,Sempre em poso carn a la carn.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
50ff87c2323af2004bb06bb19ec486b7a7b7509ff294a13954e97b0342b9e68e7493646841e052649495922198638773397b0c3862259e44933a29ce10baceb9,common_voice_ca_32068337.mp3,Per Sant Jordi en Guim vol anar d'excursió.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
5373d9b5ddba5b3c9b74f66afc69eb5e2c2be533b6326125a45ecf198b498a83017c558851b0513fa1a120cd78155a5033b794b59dc88997622f1ac06db2f570,common_voice_ca_31929934.mp3,Divendres na Nina i en Rauric volen anar a Folgueroles.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,validation,train,audio/ca/train/ca_train_0.tar
5ec60a4cfb19d7d4119f0efe0b1c13d2b8634e2e97ebf418b4fadf3159cf5c2e16f53bfa27cdca433dffe433714a82ee6f9bca8b5bcbdc1c8338da0268d1ffa0,common_voice_ca_37604015.mp3,Fins a la jubilació total de la persona titular del lloc.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
5ec60a4cfb19d7d4119f0efe0b1c13d2b8634e2e97ebf418b4fadf3159cf5c2e16f53bfa27cdca433dffe433714a82ee6f9bca8b5bcbdc1c8338da0268d1ffa0,common_voice_ca_37604017.mp3,"Poques dents, canyeta verda.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
61af903b928d0a482f4e5cf4c597aeb89a22da67efa4c2850b2f473517f789f2e0b6279af49a4f21560ffb7a32bd6495d47a6fcf4b73bf6d80d58b0b3e17b616,common_voice_ca_30789866.mp3,"Trevor puja al poder segrestant a Clavius, el president electe de Bregna.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
80923f53da66acf2b0f28ec60df4d3abd235f02e36e3f2e0984dfa8bb02386f8cefc915b10962d35598ff7412bcf483f1aa96efb129bee999e5efb5d532ff968,common_voice_ca_37545992.mp3,Els que es casen per amor tenen bones nits i mals jorns.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
8605a4de41c0ea53dcc412a06e2f9f8efdae397b555b30f59ccfdbeb168eff60119542c019930c4bbee3c0a4f503280823d93a812d91d7853093e8ad2973eb04,common_voice_ca_37633414.mp3,Pedro Bertran Monistrol va ser un dibuixant de còmics nascut a Barcelona.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,calibration,train,audio/ca/train/ca_train_0.tar
8c21f22afee554814805c114ae8f98539a1ca14b581abbcd3bc1fffbb2f60c28b8c7eb15843a91a8b2240c4242c0715decc01805f89b25c0b6525f0c5e6c320a,common_voice_ca_30853369.mp3,"El centre comercial es va dissenyar amb forma de ""S"".",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
8c21f22afee554814805c114ae8f98539a1ca14b581abbcd3bc1fffbb2f60c28b8c7eb15843a91a8b2240c4242c0715decc01805f89b25c0b6525f0c5e6c320a,common_voice_ca_30853595.mp3,"Sense immutar-se, Matthew va continuar perseguint Anna tot i haver estat rebutjat una segona vegada.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
8c21f22afee554814805c114ae8f98539a1ca14b581abbcd3bc1fffbb2f60c28b8c7eb15843a91a8b2240c4242c0715decc01805f89b25c0b6525f0c5e6c320a,common_voice_ca_30876876.mp3,Hauria d'anar a la ronda de la Guineueta Vella número vuitanta-u.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
8c21f22afee554814805c114ae8f98539a1ca14b581abbcd3bc1fffbb2f60c28b8c7eb15843a91a8b2240c4242c0715decc01805f89b25c0b6525f0c5e6c320a,common_voice_ca_30876879.mp3,"La gira va incloure tres partits internacionals jugats a Melbourne, Sydney i Adelaide.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_5.tar
92891fa5d0252d8925f414cfb9c70d26d072552ab50e1e8b28467311c9b40e9d77aadedf5a09bd922e660758b12c084927a84d4e81072d8f763af20b7427764d,common_voice_ca_25092517.mp3,Una dona passeja mentre parla per telèfon.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
96c4d1dc872b9e5b1fc500686bbd73f6348b56ecca9fb7d942c11447ee468ee226fde504251282725d99a732f7d082aa45c43726ba68e31bbc85a881b0af48c1,common_voice_ca_30969692.mp3,"El seu aniversari és poc després de Nadal, a principis de gener",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
9fb7c6ba9e690d4f142bcc1f2e88ba470bea8a54402e314229c5ad44a55710b7495097ebb61ba16d4f147de441805dcf87693b30de26a04672b3c4e2adfc9583,common_voice_ca_30754405.mp3,Aquests districtes no coincideixen amb la geografia dels territoris.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
aa8d56848569c88eec9d265620d514cd7df53bbaba013716b7a1794e29b40520e6a6c36f0abb54331b5a0e34abb8484eceda9cc3668f8e3df6dca44d99d8c6e6,common_voice_ca_37427653.mp3,"El matí al port, a la tarda a l'hort.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,calibration,train,audio/ca/train/ca_train_0.tar
aa8d56848569c88eec9d265620d514cd7df53bbaba013716b7a1794e29b40520e6a6c36f0abb54331b5a0e34abb8484eceda9cc3668f8e3df6dca44d99d8c6e6,common_voice_ca_37427654.mp3,Morir al llit.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,calibration,train,audio/ca/train/ca_train_0.tar
aa8d56848569c88eec9d265620d514cd7df53bbaba013716b7a1794e29b40520e6a6c36f0abb54331b5a0e34abb8484eceda9cc3668f8e3df6dca44d99d8c6e6,common_voice_ca_37427656.mp3,"Entre els actes que conformen el carnestoltes de Corçà hi ha, bàsicament, diversos balls.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,calibration,train,audio/ca/train/ca_train_0.tar
bb46e50398bf1b0dbc50c497b4db5be0900860bf36bcc718b76e3483f8e5c6a87e66c8df1e6873665d5aff1b797ae746fa83faaeb7787a160d43593ea7bdc7b2,common_voice_ca_30748932.mp3,Quina és la millor manera d'anar del carrer de la Cartoixa als jardins de les Voltes d'en Cirés?,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,validation,train,audio/ca/train/ca_train_0.tar
bbb66a66e7f74b028ae63e72b99097e296f9792d1cb02bf5b6a7d1d6925b47d50a34bf492a899ba50c0ee665c59db387950f0146b3c0a2eb1159b37131290a28,common_voice_ca_37602333.mp3,Xarop de bastó.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
bbb66a66e7f74b028ae63e72b99097e296f9792d1cb02bf5b6a7d1d6925b47d50a34bf492a899ba50c0ee665c59db387950f0146b3c0a2eb1159b37131290a28,common_voice_ca_37602358.mp3,Es pot visitar d'abril a octubre.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
d5cf4a445832eb02090db3814726cc4f75f3145a75d214725048f55c3c40414cd4d451f9a2a2831ca7253b688940fa5e976bb9893f6c58b1a5b79de54df022a9,common_voice_ca_32540100.mp3,Planta una estàtua al carrer.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,validation,train,audio/ca/train/ca_train_5.tar
d5cf4a445832eb02090db3814726cc4f75f3145a75d214725048f55c3c40414cd4d451f9a2a2831ca7253b688940fa5e976bb9893f6c58b1a5b79de54df022a9,common_voice_ca_32583833.mp3,Dilluns na Sibil·la anirà al metge.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,validation,train,audio/ca/train/ca_train_5.tar
de9065b5567e882af96d04a4e36fc779321a6cc297356fa4c91c031432b8b9810883508ddc5b234eaa7a7ec5bdff9627bc7511ad67ef2a0c7d97fc3d1c481b78,common_voice_ca_36932116.mp3,"Amb el col·lapse econòmic de Texas durant la Reconstrucció, la línia va fallar.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
e70e62d6ed6985015e987da40391de410088f0825dfdbbee04963da4ae6be33b9ca19f2b77267b1457e26eee22db639cdce7587435c764d9fede1c005b17561f,common_voice_ca_37574311.mp3,Tingueu en compte que per defecte en el formulari està marcat l'enviament electrònic.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
e70e62d6ed6985015e987da40391de410088f0825dfdbbee04963da4ae6be33b9ca19f2b77267b1457e26eee22db639cdce7587435c764d9fede1c005b17561f,common_voice_ca_37574312.mp3,"Si plou per Sant Pere Regalat, plou quaranta dies de comptat.",,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
e70e62d6ed6985015e987da40391de410088f0825dfdbbee04963da4ae6be33b9ca19f2b77267b1457e26eee22db639cdce7587435c764d9fede1c005b17561f,common_voice_ca_37574314.mp3,Un secret li és una purga.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
e7e48b7cf195e517e6a62aa81ba4a79916852fc39fbcbcd8862c3fc81872818f2f1512c173e0c2679e04689d9847ce515c1c2f7309984b5035694d2f731c9020,common_voice_ca_31086380.mp3,També destaca la curvatura de la coberta i el seu ràfec.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
f33dfff706b6ca4bb4225d8d462a5a8df8a39177bebc71fe3b1b967557223f7608989d6a8c2992bcb4a36c846e977fa379425753b880690ae2120e888bbb01b2,common_voice_ca_30840723.mp3,Les rampes de Chandos Street es van traslladar a Brook Street en aquesta època.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,calibration,train,audio/ca/train/ca_train_0.tar
f68e09280076997e63edff7d22d1147538e45423a2efc0e3f75b3ca1b26a35f94bb50469768bdf58200688279ff4191ff9e4662313fee6fffa46a1c69af429bd,common_voice_ca_37603279.mp3,Estar bé amb sos amics.,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
fe753134f697e49b5a132123c0b6b4c5ff486e237638e2f2760abb3fb264daf1b413b984b2b78c7cab2a10677a6f8a6c8fdcc89a2b5c875b30c99a9f1347f0bc,common_voice_ca_30708321.mp3,Pot ser perquè no sabien lo que era Llotja,,,,ca,northern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northern,train,train,audio/ca/train/ca_train_0.tar
108feba99de89c9b6e7021ec8d10471de2d9e65275f60dede6c156cf90dae3cecf6207fd38fed746868e10166bdb23e6be324277931674733d9db8fceb90e19f,common_voice_ca_30756507.mp3,La quantitat afegida als ingressos retinguts són normalment els ingressos nets després d'impostos.,fourties,female_feminine,,ca,northwestern,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_4.tar
168d7e84c225c61d9d60858480194919f74628f5fb6d0f93d929372aff3db6ae1eb517289dca0fe7688f138b6b2275feb4d1b242506796844c9a111590f9170f,common_voice_ca_27151696.mp3,"En aquest mode, el jugador pot configurar les opcions de joc abans de cada partida.",,,,ca,northwestern,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_5.tar
18d0b1922b16e0b2b374e3ebaed4e03698e37aacbf28d180d6497553cb8627f7d3e9c07cd4fb5acae224134aa43483d916af22dabc39946ef273ef57d1607514,common_voice_ca_30741030.mp3,Quina és la millor manera d'anar a Olocau amb tren?,twenties,female_feminine,,ca,northwestern,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_5.tar
18d0b1922b16e0b2b374e3ebaed4e03698e37aacbf28d180d6497553cb8627f7d3e9c07cd4fb5acae224134aa43483d916af22dabc39946ef273ef57d1607514,common_voice_ca_30741181.mp3,Cada dia fa el passeig ritual.,twenties,female_feminine,,ca,northwestern,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_5.tar
1f44770f99390dcb26861cb66ab9a159612194bdb124c2cfc016854fc5dafc7289e0416c7f9da84d169e2189740fd0604df7131dad801b0631d2596db2f4e8ad,common_voice_ca_31469854.mp3,El tema musical principal és una adaptació de Golliwogg's Cakewalk de Claude Debussy.,fifties,male_masculine,,ca,northwestern,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_5.tar
1f44770f99390dcb26861cb66ab9a159612194bdb124c2cfc016854fc5dafc7289e0416c7f9da84d169e2189740fd0604df7131dad801b0631d2596db2f4e8ad,common_voice_ca_32096661.mp3,El deu d'agost en Nel i na Dàlia aniran a Alcanar.,fifties,male_masculine,,ca,northwestern,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_5.tar
1f44770f99390dcb26861cb66ab9a159612194bdb124c2cfc016854fc5dafc7289e0416c7f9da84d169e2189740fd0604df7131dad801b0631d2596db2f4e8ad,common_voice_ca_32096665.mp3,El vint-i-nou de febrer na Lea anirà al cinema.,fifties,male_masculine,,ca,northwestern,,,male_masculine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_5.tar
3b39ea8834e1e7344269a40621f63498bdcbd5524c1fb30637d4352680ca5e9966bc4157f8679b49477abb09f24b232751dbadcc48426259e9a1f2c9aef7dd1b,common_voice_ca_30882285.mp3,Tres gossos passegen per la gespa.,fifties,female_feminine,,ca,northwestern,,,female_feminine,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_4.tar
47f8103afd0ce54ca8f1ac40a871c76c6908af6037b4a37c2087db2a1a3b72d1255b721e388eb308f39f6826e7e6a0e658cf318b7fcc16b87a6e99b5018379ee,common_voice_ca_30862481.mp3,La pel·lícula va guanyar cinc guardons Ariel.,,,,ca,northwestern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_0.tar
47f8103afd0ce54ca8f1ac40a871c76c6908af6037b4a37c2087db2a1a3b72d1255b721e388eb308f39f6826e7e6a0e658cf318b7fcc16b87a6e99b5018379ee,common_voice_ca_30862483.mp3,Fa uns anys es va recuperar la Festa Major petita de Vacarisses.,,,,ca,northwestern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_0.tar
47f8103afd0ce54ca8f1ac40a871c76c6908af6037b4a37c2087db2a1a3b72d1255b721e388eb308f39f6826e7e6a0e658cf318b7fcc16b87a6e99b5018379ee,common_voice_ca_30862484.mp3,"El municipi de Mahantongo, al nord de Blue Mountain, ara és el comtat de Schuylkill.",,,,ca,northwestern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_0.tar
4f2c6d3dbbee94bf84b8d220781b05dd1244274c10a1a9cb5aa70a93aea9c2b38cf677a397014bfec8302332720ad77c70d6021b8620f786b0dee621c7cd30ef,common_voice_ca_37561131.mp3,"La veritat a Déu, però no a la justícia.",,,,ca,northwestern,,,,projecte-aina/annotated_catalan_common_voice_v17,corpus/files/annotated_train.tsv,northwestern,train,train,audio/ca/train/ca_train_0.tar
